Domain Name,averageTTL,life,cons,active
alfano.space,241,5.9986310746064335,1,5.021218343600274
infochangeindia.org,241,21.998631074606433,1,21.097878165639973
aceboard.com,49,9.998631074606434,1,8.982888432580424
freehat.cc,56,6.0013689253935665,1,5.475701574264202
hacklang.org,57,9.998631074606434,1,8.75564681724846
slatedroid.com,56,12.999315537303216,1,11.003422313483915
coder.com,56,29.998631074606433,1,23.852156057494867
maj.com,56,26.99520876112252,1,26.001368925393567
wprtls.com,42,0.999315537303217,1,0.0
linggusi.org,109,12.0,1,10.94318959616701
lovemiya.com,48,13.998631074606434,1,13.089664613278575
8350599.com,116,4.0,1,4.032854209445585
dreamblog.jp,42,17.00479123887748,1,16.008213552361397
realcoake.com,56,9.998631074606434,1,8.999315537303216
womentravel.info,119,17.998631074606433,1,16.024640657084188
virtualadtaker.net,56,20.999315537303218,1,19.917864476386036
urbanblisslife.com,49,12.0,1,10.004106776180699
sites4u.info,46,11.000684462696784,1,10.094455852156058
justanotherpanel.com,50,5.9986310746064335,1,1.757700205338809
therace4justiceison.com,43,12.0,1,10.004106776180699
artbarblog.com,49,10.99794661190965,1,9.990417522245037
chnlsdhj.com,112,9.998631074606434,1,4.301163586584531
reviewgeek.com,57,24.0,1,15.033538672142368
conservatoire-du-littoral.fr,52,24.640657084188913,1,23.641341546885695
braintechsol.com,51,4.0,1,2.9842573579739904
edgeent.com,45,21.998631074606433,1,19.266255989048595
19matrix.org,48,8.0,1,6.439425051334703
chriscoyier.net,56,17.998631074606433,1,15.931553730321697
porno-go.info,49,0.999315537303217,1,0.5201916495550992
koreandrama.org,56,19.000684462696782,1,13.672826830937714
at-express.com,46,5.9986310746064335,1,4.616016427104722
pillspower.com,56,4.498288843258043,1,4.0
thewallstreetclasses.com,56,4.0,1,3.564681724845996
debatpublic.fr,50,20.240930869267626,1,19.236139630390145
anthonylleras.com,236,4.0,1,2.9596167008898013
gevme.com,53,9.998631074606434,1,6.95687885010267
zenithoteles.com,50,23.99726214921287,1,22.99794661190965
artsfuse.org,49,14.001368925393566,1,12.136892539356605
simplenoteapp.com,54,14.99520876112252,1,12.91170431211499
imaginons.fr,47,0.999315537303217,1,0.010951403148528405
lockman.org,57,27.99726214921287,1,21.590691307323752
happyrain.org,52,7.000684462696783,1,6.31895961670089
dripbook.com,50,16.0,1,15.003422313483915
ybinvestandinsure.com,43,0.999315537303217,1,0.0
menton.fr,51,20.136892539356605,1,18.874743326488705
circuitsonline.net,49,20.999315537303218,1,20.00273785078713
52dw.net,40,7.000684462696783,1,6.184804928131417
weaknees.com,56,24.0,1,20.752908966461327
verysmartbrothas.com,57,15.000684462696784,1,13.990417522245037
hondaotobienhoa.com,56,8.0,1,6.915811088295688
typesoftoast.com,56,6.997946611909651,1,5.002053388090349
jarencai.com,41,20.0,1,18.9596167008898
maslife365.com,56,7.000684462696783,1,6.2121834360027375
c3richmond.org,50,0.999315537303217,1,0.16700889801505817
trip2hills.com,43,6.997946611909651,1,5.9958932238193015
mbbindonesia.com,42,5.9986310746064335,2,4.963723477070499
nikehuaracheos.us,56,3.0006844626967832,1,1.9849418206707734
shotoverjet.com,244,25.9958932238193,1,24.90075290896646
fodizi.com,43,17.00205338809035,1,14.324435318275153
naturalbridgecaverns.com,50,23.000684462696782,1,22.55441478439425
pactcoffee.com,107,9.998631074606434,1,7.9808350444900755
bedtimemath.org,30,11.000684462696784,1,10.004106776180699
practical365.com,32,6.997946611909651,1,5.905544147843942
sineadoconnor.com,236,24.999315537303218,1,19.98904859685147
aubade.com,56,26.001368925393567,1,24.917180013689254
wfdd.org,57,27.99726214921287,1,22.663928815879533
portaldascuriosidades.com,42,4.0,1,2.299794661190965
casnocha.com,56,17.998631074606433,1,16.00273785078713
riversongs.com,56,22.99520876112252,1,21.48665297741273
cheapelitejerseyschina.com,56,5.9986310746064335,1,5.0130047912388775
writingfix.com,48,24.0,1,18.978781656399725
pcpcc.org,56,16.999315537303218,1,7.112936344969199
southerncrossguild.org,116,1.998631074606434,1,0.9253935660506503
visittelluride.com,48,25.998631074606433,1,18.82819986310746
sportsbasketballshop.com,119,4.999315537303217,1,4.002737850787132
northcarolinahistory.org,56,20.0,1,19.003422313483917
nchc.org,103,25.9958932238193,1,25.075975359342916
sextoyuytin.com,56,4.999315537303217,1,3.9425051334702257
americanairlines.com,54,24.996577686516083,1,23.915126625598905
wageindicator.org,51,19.000684462696782,1,18.001368925393567
authenticnhljerseyscheap.com,56,0.999315537303217,1,0.0
new-harvest.org,50,17.998631074606433,1,14.757015742642025
supplymanagement.com,49,25.998631074606433,1,21.00205338809035
lufax.com,230,11.000684462696784,1,10.335386721423683
pocketcalculatorshow.com,49,20.999315537303218,1,19.79192334017796
plinko.net,50,23.994524298425734,1,22.99794661190965
brailleinstitute.org,43,27.99726214921287,1,24.83778234086242
fleetcarma.com,109,11.997262149212867,1,11.000684462696784
spedia.net,45,24.0,1,21.960301163586585
solidaritycenter.org,50,32.0,1,22.47501711156742
zuigy.com,51,10.99794661190965,1,9.423682409308693
terravivos.com,43,13.998631074606434,1,13.00205338809035
vipbuluo.com,42,8.0,1,6.880219028062971
enigma.com,244,32.99657768651608,1,24.49281314168378
ufonts.com,56,15.000684462696784,1,13.664613278576317
incsub.org,46,18.99794661190965,1,17.919233401779604
findamasters.com,56,19.000684462696782,1,18.0041067761807
che.com,49,32.77754962354552,1,25.872689938398356
sewstylish.com,56,14.99794661190965,1,13.869952087611225
palmos.com,119,8.0,1,4.895277207392197
controldesign.com,50,21.998631074606433,1,19.000684462696782
cheapjerseyssalestore.com,44,0.999315537303217,1,0.0
pennysaviour.com,47,4.999315537303217,1,4.139630390143737
toilette-humor.com,49,20.0,1,18.97056810403833
albartus.com,49,20.0,1,19.000684462696782
htmq.com,43,21.998631074606433,1,17.70841889117043
xkw.com,78,22.99794661190965,1,21.908281998631075
mygymchina.com,39,17.00205338809035,1,11.096509240246407
hanamaruudon.com,42,20.999315537303218,1,17.911019849418206
taxicode.com,47,12.999315537303216,1,10.986995208761122
tipsdr.com,49,20.999315537303218,1,20.00273785078713
aboutsupport.com,49,17.998631074606433,1,17.00205338809035
acer.co.jp,232,25.06776180698152,1,24.539356605065024
cornerofberkshireandfairfax.ca,47,14.99794661190965,1,12.993839835728952
rmol.co,56,2.9979466119096507,1,1.9356605065023955
decozilla.com,43,9.998631074606434,1,9.30321697467488
hnazjz.com,107,4.0,1,2.973305954825462
upsieutoc.com,56,11.000684462696784,1,8.002737850787133
parentingpatch.com,56,15.000684462696784,1,10.33264887063655
hlcgj88.com,109,1.998631074606434,1,0.9034907597535934
aandd.co.jp,56,26.036960985626283,2,25.519507186858316
unitedstateszipcodes.org,231,12.0,1,10.85284052019165
yuppiechef.com,46,16.0,1,15.003422313483915
conmishijos.com,244,16.0,1,14.962354551676933
allfreead.com,49,5.9986310746064335,2,5.754962354551677
ptitchef.com,51,17.998631074606433,1,17.27857631759069
govisitthelakes.com,56,7.000684462696783,1,5.9986310746064335
btcha.com,43,13.998631074606434,1,13.149897330595483
stockholmpride.org,56,23.99726214921287,1,22.915811088295687
vodafone.ua,240,7.000684462696783,1,5.9137577002053385
highlifemuzik.com,42,11.000684462696784,1,9.77138945927447
ccef.org,56,27.99726214921287,2,23.73990417522245
dansko-outlet.us,56,0.999315537303217,1,0.03285420944558522
lernerbooks.com,46,26.99520876112252,1,21.48665297741273
pixfans.com,51,23.000684462696782,1,14.896646132785763
edgenuity.com,244,21.998631074606433,1,20.906228610540726
zikforum.com,48,17.998631074606433,1,17.00479123887748
petcofoundation.org,56,19.000684462696782,1,17.99041752224504
inmyarea.com,56,19.000684462696782,1,16.125941136208077
hollandbikeshop.com,49,13.998631074606434,1,13.560574948665298
the99world.com,47,4.0,1,2.6995208761122518
roycur.com,50,12.999315537303216,1,11.994524298425736
anclafilms.com,48,8.999315537303216,1,8.008213552361397
pandaily.com,56,6.997946611909651,1,6.0013689253935665
hape.com,50,25.99315537303217,1,24.66255989048597
theridgefieldpress.com,239,23.000684462696782,1,17.363449691991786
syntec-numerique.fr,52,12.0,1,11.000684462696784
findartinfo.com,116,19.000684462696782,1,18.0041067761807
morrmusic.com,46,23.000684462696782,1,22.0041067761807
ugg--boots.org.uk,54,0.999315537303217,2,0.1834360027378508
newyorkfamily.com,53,25.998631074606433,1,18.72142368240931
periodismo.com,56,24.996577686516083,1,23.958932238193018
digidox.com,46,13.998631074606434,1,13.00205338809035
krugle.com,42,20.0,1,18.978781656399725
sisitel.com,46,4.999315537303217,1,3.9069130732375084
foambymail.com,48,29.00205338809035,1,19.471594798083505
arenahavuz.com,106,2.9979466119096507,1,1.9876796714579055
americas1stfreedom.org,56,22.99794661190965,1,21.83983572895277
mymove.com,231,24.996577686516083,1,23.058179329226558
arocha.org,56,24.996577686516083,1,23.326488706365502
lajollaplayhouse.org,56,20.999315537303218,1,19.003422313483917
holydelights.com,46,7.000684462696783,1,5.963039014373717
wicca.com,47,28.999315537303218,1,19.854893908281998
alcoholrehab.com,56,22.001368925393567,1,16.99110198494182
marc.org,114,27.99726214921287,1,25.204654346338124
krka.biz,108,20.996577686516083,1,19.926078028747433
nevillehobson.com,109,17.998631074606433,1,16.66803559206023
resumesanta.com,46,13.998631074606434,1,13.00205338809035
chistelandia.com,241,28.996577686516083,1,23.707049965776864
hands-freecomputing.com,43,3.0006844626967832,1,1.9603011635865846
wikitechsolutions.com,56,8.0,1,6.91854893908282
jonique.co.uk,51,0.999315537303217,1,0.0
jdrf.ca,56,21.998631074606433,1,21.12251882272416
scootertechno.com,43,21.998631074606433,1,20.698151950718685
hoatuoiphanrang.com,50,4.999315537303217,1,4.008213552361396
uer.ca,46,20.0,1,18.91854893908282
airtame.com,49,12.0,1,8.402464065708418
heliguy.com,56,24.999315537303218,1,19.34839151266256
fupa.com,56,23.000684462696782,1,21.960301163586585
tpm-shop.com,49,1.998631074606434,1,0.5557837097878165
ifyc.org,119,23.000684462696782,1,20.673511293634498
socialab.com,46,17.998631074606433,1,14.642026009582478
centurycouncil.org,56,28.996577686516083,1,23.838466803559207
humsurfer.com,47,16.999315537303218,1,16.00273785078713
eanm.org,43,26.001368925393567,1,25.00479123887748
mereuta.com,51,20.999315537303218,1,15.958932238193018
nng.com,47,26.99247091033539,2,22.850102669404517
effie.org,50,25.9958932238193,2,24.999315537303218
86to81.net,41,15.000684462696784,1,13.976728268309378
bingoporno.com,56,8.0,1,6.757015742642026
complaints.com,116,31.000684462696782,1,23.20328542094456
cigisypunto.com,56,4.0,1,2.965092402464066
knownsec.com,43,23.000684462696782,1,13.982203969883642
qwerks.com,225,24.996577686516083,1,23.904175222450377
thync.com,56,20.0,1,19.003422313483917
jungo.com,56,26.017796030116358,1,23.93702943189596
021rw.com,36,1.998631074606434,1,1.0266940451745379
koepi.org,51,15.000684462696784,1,14.004106776180699
crocmusic.com,41,8.0,1,7.003422313483915
scup.org,51,26.99520876112252,1,21.83709787816564
activemind.com,49,27.003422313483917,1,25.963039014373717
jufsoft.com,100,22.99794661190965,1,21.28952772073922
xjinf.com,114,1.002053388090349,1,0.01642710472279261
eda518.com,115,1.002053388090349,1,0.0054757015742642025
kingpinbrand.com,116,1.998631074606434,1,1.002053388090349
mesec.cz,52,22.012320328542096,1,18.527036276522928
lupicia.com,244,17.998631074606433,1,16.914442162902123
saper.com,242,25.9958932238193,1,24.999315537303218
s-ngo.org,116,2.9979466119096507,1,2.0150581793292264
wwmdj.com,52,3.0006844626967832,2,1.9219712525667352
porninspector.com,49,20.0,1,18.91854893908282
extratipp.com,51,13.998631074606434,1,13.00205338809035
solar-frontier.com,45,16.0,1,14.956878850102669
ebuyclub.com,56,24.996577686516083,1,23.20328542094456
mvpgame-win.com,48,0.9965776865160849,1,0.0
drakeandmorgan.co.uk,56,13.998631074606434,1,10.981519507186858
njrsks.net,42,16.999315537303218,1,7.003422313483915
national-aquarium.co.uk,50,26.001368925393567,1,23.926078028747433
teleprensa.com,56,20.999315537303218,1,19.991786447638603
asptt.com,51,27.15126625598905,1,24.0
oppomobile.com,39,21.00205338809035,2,13.760438056125942
apmpodcasts.org,57,5.9986310746064335,1,4.960985626283367
mulberryoutlet.com.co,51,1.998631074606434,1,0.9911019849418207
invoiceberry.com,49,12.0,1,8.922655715263518
collegetimes.com,56,20.999315537303218,1,19.942505133470227
burnham-on-sea.com,52,24.0,1,21.138945927446954
sagales.com,51,23.99726214921287,1,22.431211498973305
pressa.tv,46,12.0,1,10.924024640657084
girlgames.com,56,26.99794661190965,1,24.531143052703626
inspiredology.com,56,15.000684462696784,1,13.919233401779604
centerofportugal.com,43,8.0,1,6.981519507186858
eternallifestyles.com,49,10.97056810403833,1,8.536618754277892
foodgal.com,49,14.99520876112252,2,13.998631074606434
swimuniversity.com,56,20.999315537303218,1,13.533196440793978
self-portrait-studio.com,50,8.999315537303216,1,8.002737850787133
carinsurancecomparison.com,56,19.093771389459274,1,18.09719370294319
pandoracharmssalesclearance.com,44,0.999315537303217,1,0.0
brylanehome.com,56,24.996577686516083,1,22.986995208761122
paxtontrust.org,47,5.9986310746064335,1,4.002737850787132
the370z.com,42,13.998631074606434,1,13.00205338809035
aloa.org,57,29.00205338809035,1,25.83709787816564
livecams69.net,47,5.9986310746064335,1,5.002053388090349
automotivemileposts.com,48,22.99794661190965,1,20.9637234770705
cambly.com,207,16.999315537303218,1,7.277207392197125
biathlonrus.com,45,12.996577686516085,1,11.978097193702943
fpcbinc.com,111,0.999315537303217,1,0.0
linkworth.com,23,18.99794661190965,1,17.00205338809035
rtvbn.com,45,19.000684462696782,1,13.240246406570842
bluegreenalliance.org,57,22.99794661190965,1,20.876112251882272
dappered.com,57,16.0,1,6.8199863107460645
skyconst.com,45,5.9986310746064335,1,4.939082819986311
parc-du-vercors.fr,50,22.23134839151266,1,21.010266940451746
propertydata.us,56,0.999315537303217,1,0.013689253935660506
cryptocurrencyexperts.org,43,4.999315537303217,1,3.9370294318959616
lebrons11sale.us,56,3.0006844626967832,1,1.9849418206707734
gastroparesissupport.com,51,0.999315537303217,1,0.0
losanjealous.com,49,17.998631074606433,1,16.906228610540726
nsvalues.com,56,5.9986310746064335,1,5.007529089664613
bizpr.ca,103,0.999315537303217,1,0.0
bwmwebsites.com,103,4.999315537303217,1,0.0
holabirdsports.com,56,28.0,1,22.986995208761122
macombgov.org,57,12.999315537303216,1,11.917864476386036
thebaysarasota.org,56,5.9986310746064335,1,4.919917864476386
xquav.com,38,8.0,1,6.995208761122519
cacaonamtruongson.com,56,4.0,1,3.0718685831622174
northbynorthwestern.com,56,16.0,1,13.656399726214921
linksmanagement.com,56,30.99794661190965,1,22.732375085557837
norrona.com,237,25.9958932238193,1,24.985626283367555
checkthem.com,244,15.000684462696784,1,5.048596851471594
nortonhealthcare.com,57,24.0,1,22.973305954825463
fcpp.org,48,24.996577686516083,1,24.0
interkultur.com,44,17.998631074606433,1,17.744010951403148
operationrainfall.com,46,11.000684462696784,1,9.96577686516085
taylormaidcleaning.ca,243,16.0,1,15.123887748117728
byton.com,56,26.001368925393567,1,23.980835044490075
digitalartistdaily.com,50,12.999315537303216,1,11.917864476386036
grogansbarn.com,50,16.999315537303218,1,12.002737850787133
labradorretrieversmadeeasy.com,51,9.998631074606434,1,8.002737850787133
buccaneerbooks.com,49,4.0,1,2.485968514715948
hghgenf20plus.com,49,5.9986310746064335,1,5.002053388090349
inbloomphoto.com,51,20.999315537303218,1,16.00273785078713
yunohost.org,46,11.000684462696784,1,9.932922655715263
cpluv.com,49,16.999315537303218,1,16.5968514715948
szbaiila.com,40,8.999315537303216,1,7.786447638603696
visitpuertovallarta.com,56,23.000684462696782,1,19.969883641341546
woodbathdecor.com,42,0.999315537303217,2,0.0
wpengineer.com,51,13.998631074606434,1,13.00205338809035
thecampusconnect.com,45,8.999315537303216,1,7.8959616700889805
monumentalpartnerships.com,119,10.001368925393566,1,5.4072553045859
cronusmax.com,103,11.887748117727584,1,6.822724161533197
asep.org,49,24.0,1,20.947296372347708
csp.org,56,36.99657768651608,1,27.367556468172484
lywlxy.com,48,9.998631074606434,1,9.114305270362765
arcus.org,36,26.99794661190965,1,23.81930184804928
aeracode.org,116,19.000684462696782,1,13.648186173853524
balkanist.net,46,11.000684462696784,1,10.004106776180699
radiosure.com,48,13.998631074606434,1,12.960985626283367
jpxbwg.com,56,5.9958932238193015,1,4.216290212183436
newretail.cc,107,4.999315537303217,1,3.9835728952772076
advancedmp3players.co.uk,51,20.999315537303218,1,19.904175222450377
oakleygosunglasses.com,56,5.9986310746064335,1,4.985626283367557
adespensa.biz,56,0.999315537303217,1,0.013689253935660506
adamwhitcroft.com,56,13.998631074606434,1,12.060232717316905
modifiedcars.com,46,23.000684462696782,1,21.919233401779604
cheapjerseysshopchina.com,56,5.987679671457905,1,4.980150581793292
mecglobal.com,42,20.0,1,18.88021902806297
dvddecrypter.org.uk,56,17.998631074606433,1,13.979466119096509
hddlife.com,47,19.082819986310746,2,17.29226557152635
notabug.org,46,8.0,1,7.000684462696783
yunjianfang.com,48,8.999315537303216,1,7.997262149212868
libuqing.com,106,8.999315537303216,1,6.9431895961670085
theaterofpompey.com,51,21.998631074606433,1,20.98836413415469
handylex.org,45,24.999315537303218,1,23.025325119780973
createandbabble.com,50,9.998631074606434,1,9.00205338809035
sonyericsson.co.jp,47,0.5776865160848734,1,0.02737850787132101
mobile-audit.biz,56,0.999315537303217,1,0.013689253935660506
moongift.jp,40,20.024640657084188,2,19.520876112251884
deliveryinusa.com,46,11.000684462696784,1,9.905544147843942
topgreetings.com,49,22.99794661190965,1,22.0041067761807
orthopages.com,56,17.998631074606433,1,16.917180013689254
manutd.com.ua,56,0.999315537303217,1,0.019164955509924708
volunteer.kg,44,8.449007529089664,1,4.240930869267625
tickletheater.com,241,20.999315537303218,1,20.10130047912389
tidbits-cami.com,56,8.0,1,7.000684462696783
yeoner.com,39,9.00205338809035,1,5.429158110882957
worldyoginstitute.com,56,2.9979466119096507,1,2.7816563997262147
yurls.net,43,16.999315537303218,1,16.0
sidermetsa.com,50,19.000684462696782,1,17.9958932238193
campbestival.net,224,16.0,1,14.570841889117043
buro247.me,45,10.99794661190965,1,9.984941820670773
vistaprint.fr,56,24.58590006844627,1,22.611909650924023
tanchengxin.com,115,4.0,1,3.3292265571526354
theherbalacademy.com,57,7.000684462696783,1,6.0041067761806985
coolest-birthday-cakes.com,51,17.9958932238193,2,16.999315537303218
nairaoutlet.com,51,9.998631074606434,1,9.00205338809035
nongminkejiwang.com,104,8.999315537303216,1,4.199863107460644
totango.com,119,16.999315537303218,1,11.961670088980151
dissertationexperts.org,44,0.999315537303217,1,0.16700889801505817
haoyajuhk.com,42,5.9986310746064335,1,4.933607118412047
merchorders.com,48,6.0013689253935665,1,4.01368925393566
baisheng-pen.com,40,12.0,1,8.424366872005475
svict.com,42,23.99726214921287,1,17.935660506502394
terrywahls.com,57,16.999315537303218,1,8.114989733059549
52eshu.com,40,19.000684462696782,1,17.084188911704313
canna-pet.com,57,8.999315537303216,1,3.5592060232717317
shamanism.org,51,28.00273785078713,1,22.767967145790553
paulkasmingallery.com,47,21.998631074606433,1,21.00205338809035
biblos.com,48,26.001368925393567,1,18.967830253251197
chubbiesshorts.com,56,11.997262149212867,1,11.000684462696784
beautifulpixels.com,56,12.999315537303216,1,11.97535934291581
isadorabaum.com,46,8.0,1,6.0013689253935665
webuyanycar.com,51,16.999315537303218,1,15.989048596851472
ajiang.net,106,20.996577686516083,1,20.344969199178646
handbagsmulberry.co.uk,119,0.999315537303217,1,0.999315537303217
marvelousjourneys.com,48,11.000684462696784,1,9.952087611225188
ljyc.ca,51,13.00205338809035,1,5.618069815195072
nierle.com,46,20.0,1,19.003422313483917
sonycentre.ca,52,16.0,1,13.593429158110883
howtobeadad.com,47,12.999315537303216,1,11.003422313483915
beautyhigh.com,54,12.0,1,11.003422313483915
medsinfoblog.com,44,6.997946611909651,1,5.727583846680356
tokiohotel.com,56,17.3305954825462,1,15.331964407939767
ytmag.com,47,28.993839835728952,1,24.528405201916495
beastservice.com,56,4.0,1,2.206707734428474
flagshipsd.com,32,12.0,1,10.004106776180699
businessviewmagazine.com,48,8.999315537303216,1,7.6331279945242985
harborbeachmi.org,51,20.999315537303218,1,19.915126625598905
bpfurniture.com,51,5.9986310746064335,1,4.939082819986311
technobuzz.net,56,16.0,1,14.978781656399725
playandrise.com,48,9.998631074606434,1,3.868583162217659
samuel-warde.com,56,11.000684462696784,1,10.004106776180699
twocoatsofpaint.com,54,16.0,1,13.032169746748803
idealbite.com,116,17.998631074606433,1,17.00205338809035
mrwattsteacheshistory.org,50,9.00205338809035,1,3.9835728952772076
yepplocal.com,56,10.99794661190965,1,9.95482546201232
photoworks.com,119,26.050650239561943,1,23.964407939767284
pharmavoice.com,56,21.998631074606433,1,19.953456536618756
federalwaymirror.com,57,20.0,1,19.003422313483917
youthvillages.org,50,31.99726214921287,1,22.69678302532512
hain.com,32,25.9958932238193,1,25.336071184120467
johnguest.com,56,22.99794661190965,1,21.987679671457904
searchengine.com,49,27.644079397672826,1,23.64681724845996
mightybook.com,56,23.000684462696782,1,21.872689938398356
railcore.org,57,4.999315537303217,1,3.583846680355921
americorps.org,45,26.001368925393567,1,24.892539356605067
investorintel.com,57,12.714579055441478,1,9.434633812457221
wholesalejerseyscustom.com,56,5.9986310746064335,1,5.0130047912388775
puppydogweb.com,116,23.99726214921287,1,22.99520876112252
atlantic-cable.com,56,24.0,1,22.0041067761807
militarychild.org,48,24.996577686516083,1,22.937713894592743
mengelminiatures.com,116,8.0,1,6.0041067761806985
militaryheritage.com,42,26.001368925393567,1,21.623545516769337
schiit.com,56,12.999315537303216,1,12.002737850787133
letusdream.org,47,12.0,1,10.015058179329227
9money.online,56,0.999315537303217,1,0.05475701574264202
airspayce.com,47,9.995893223819301,1,8.0
websearch.com,242,28.0,1,27.003422313483917
office-converter.com,56,8.999315537303216,2,7.9370294318959616
oneriot.com,47,13.998631074606434,1,11.912388774811772
sheetmusicarchive.net,111,21.9958932238193,1,16.98836413415469
dotdigital.com,56,24.0,1,23.003422313483917
rrilife.com,40,7.000684462696783,2,6.135523613963039
androidtablets.net,48,12.999315537303216,1,12.002737850787133
biomednet.com,238,24.996577686516083,1,24.0
halflife2.net,47,20.0,1,19.003422313483917
fotoclub.info,56,16.0,1,15.123887748117728
automotoportal.com,56,16.999315537303218,1,16.00273785078713
prolexic.com,48,20.0,1,17.806981519507186
organisologue.com,56,5.9986310746064335,1,5.089664613278576
8359899.com,116,4.0,1,4.032854209445585
6174.info,116,2.9979466119096507,1,1.998631074606434
ur0.biz,51,3.0006844626967832,1,2.0342231348391513
saschalobo.com,51,13.998631074606434,1,13.00205338809035
shluchim.org,115,29.9958932238193,1,23.288158795345655
heroesandvillains.info,49,17.998631074606433,1,16.930869267624914
58kt.com,46,15.000684462696784,1,12.66255989048597
mrpricegroup.com,47,21.998631074606433,1,20.917180013689254
mikemulloy.com,119,9.998631074606434,1,9.00205338809035
highlifehighland.com,56,12.999315537303216,1,9.735797399041752
sexart.com,47,21.998631074606433,1,21.00205338809035
webmaster-rank.info,56,4.999315537303217,1,3.8494182067077345
journeesdesmetiersdart.fr,47,12.0,1,11.000684462696784
samjacob.com,56,22.001368925393567,1,14.026009582477755
eclati.org,49,12.0,1,11.003422313483915
carterlake.org,49,18.99794661190965,1,16.93908281998631
songlang.com,41,14.99794661190965,1,13.708418891170432
kickresume.com,48,9.998631074606434,1,8.969199178644764
bihu.com,78,25.00205338809035,1,20.05475701574264
africatopsports.com,56,10.99794661190965,1,9.990417522245037
larevueautomobile.com,51,16.0,1,14.986995208761122
sheshouldrun.org,56,15.000684462696784,1,13.013004791238878
ethnicelebs.com,56,19.000684462696782,1,13.987679671457906
danrakusan.com,56,6.997946611909651,1,5.880903490759754
amazonbookreview.com,209,18.039698836413415,1,16.83230663928816
annales.info,45,11.000684462696784,2,9.883641341546886
lgbt.foundation,56,8.0,1,6.4722792607802875
bulkapothecary.com,116,12.999315537303216,1,6.091718001368926
happy8vip.com,56,0.999315537303217,1,0.0
gatherhere.com,225,17.9958932238193,1,16.999315537303218
retroback.info,47,0.999315537303217,1,0.013689253935660506
c-base.org,50,26.99794661190965,1,26.001368925393567
misstravel.com,56,27.991786447638603,1,17.99041752224504
kaceymusgraves.com,50,26.001368925393567,1,16.134154688569474
vladan.fr,56,13.998631074606434,1,13.741273100616016
doudoune-canadagoose.fr,119,4.0,1,3.0006844626967832
retromobile.com,56,25.9958932238193,1,24.91170431211499
truechile.com,45,8.0,1,7.003422313483915
wellsvilledaily.com,53,24.0,1,22.691307323750856
finnovs.com,56,4.999315537303217,1,3.978097193702943
justsv.com,37,8.999315537303216,1,7.915126625598905
skifernie.com,56,28.774811772758383,1,23.79192334017796
slitherio-o.com,119,6.997946611909651,1,4.97741273100616
mightynetworks.com,56,20.908966461327857,1,19.912388774811774
fry.jp,38,1.0622861054072552,1,0.7255304585900069
wearelumos.org,52,12.999315537303216,1,8.870636550308008
urlgeni.us,119,10.99794661190965,1,10.015058179329227
independencescience.co,54,10.99794661190965,1,10.130047912388775
motorcycleroads.com,231,24.999315537303218,1,15.926078028747433
brahmakumaris.org,51,20.0,1,19.003422313483917
living-architecture.co.uk,114,17.998631074606433,1,16.98836413415469
formfiftyfive.com,116,19.000684462696782,1,13.982203969883642
axialracing.com,48,17.245722108145106,1,16.249144421629023
bloghub.com,52,20.0,1,18.888432580424368
arcticaircooledvws.com,47,20.0,1,19.003422313483917
sjzrc.net,43,20.999315537303218,1,19.90965092402464
buyelitejerseys.com,56,5.9986310746064335,1,5.0130047912388775
erotikpoint.com,47,7.3730321697467485,1,6.0041067761806985
peaceloveproductions.net,119,7.000684462696783,1,6.0041067761806985
sdreader.com,56,27.000684462696782,1,22.190280629705683
barbour-jacketsoutlet.net,56,4.999315537303217,1,4.002737850787132
tourismconcern.org.uk,48,26.001368925393567,1,21.27310061601643
mymedislim.com,103,11.000684462696784,1,10.004106776180699
bruce-campbell.com,110,24.996577686516083,1,23.860369609856264
avtozvuk.com,48,4.999315537303217,1,3.8548939082819986
shipyourenemiesglitter.com,56,12.0,1,7.008898015058179
laroche-posay.com,56,25.9958932238193,1,24.985626283367555
thaiembdc.org,57,25.9958932238193,1,24.83778234086242
colorpowered.com,49,14.99794661190965,1,11.991786447638603
unitedway.ca,51,29.66461327857632,1,20.23545516769336
pimylifeup.com,56,15.000684462696784,1,5.796030116358659
your-freedom.net,49,18.99794661190965,1,18.083504449007528
quantumdiaries.org,56,17.998631074606433,1,16.83504449007529
fanforum.com,22,23.99726214921287,1,23.000684462696782
allisports.com,32,14.99794661190965,2,12.91170431211499
speedtree.com,56,22.99794661190965,1,22.001368925393567
tonybates.ca,57,23.000684462696782,1,17.921971252566735
simplypets.com,54,23.994524298425734,1,22.99794661190965
hackerleague.org,51,11.000684462696784,1,9.834360027378509
prof4eg.com,46,4.0,1,3.3018480492813143
ensicaen.fr,52,17.998631074606433,1,16.999315537303218
h-d.com,52,27.994524298425734,1,25.911019849418206
lanka.net,116,28.999315537303218,1,28.008213552361397
algomau.ca,57,20.999315537303218,1,20.123203285420946
f-spot.org,47,16.999315537303218,1,16.125941136208077
learnboost.com,54,12.996577686516085,1,10.913073237508556
varianceexplained.org,50,11.000684462696784,1,5.9986310746064335
283sy.com,40,0.999315537303217,1,0.0
tuya.com,40,24.999315537303218,1,20.314852840520192
altdevblogaday.com,119,12.0,1,11.003422313483915
visage.co,57,10.99794661190965,1,10.015058179329227
gaijinent.com,48,17.998631074606433,1,15.917864476386036
caribbeannetnews.com,49,22.99794661190965,1,21.93839835728953
tiebao.cc,38,13.998631074606434,1,12.602327173169062
bgames.com,56,20.999315537303218,1,20.0
